spieltag	sp_nr	user_nr	tore1	tore2
25	8	52	0	2
25	8	54	2	2
25	8	55	2	1
25	8	56	1	2
25	8	57	2	1
25	8	58	1	0
25	8	61	2	2
25	8	62	2	1
25	8	63	1	1
25	9	2	1	2
25	9	3	0	1
25	9	4	1	1
25	9	5	0	2
25	9	7	1	2
25	9	8	2	2
25	9	9	0	1
25	9	10	1	3
25	9	11	1	1
25	9	12	1	2
25	9	13	1	1
25	9	14	1	1
25	9	17	1	2
25	9	20	2	3
25	9	24	1	2
25	9	32	1	2
25	9	34	1	1
25	9	35	2	1
25	9	36	1	2
25	9	37	0	1
25	9	42	1	2
25	9	43	1	1
25	9	45	2	3
25	9	46	0	1
25	9	47	1	3
25	9	49	0	1
25	9	50	1	2
25	9	51	1	0
25	9	52	2	2
25	9	54	1	2
25	9	55	1	1
25	9	56	1	2
25	9	57	1	1
25	9	58	1	2
25	9	61	2	2
25	9	62	2	1
25	9	63	1	2
26	1	2	2	0
26	1	3	3	0
26	1	4	3	0
26	1	5	2	0
26	1	7	2	1
26	1	8	4	1
26	1	9	4	0
26	1	10	3	1
26	1	11	3	1
26	1	12	2	0
26	1	13	2	0
26	1	14	2	0
26	1	17	3	0
26	1	20	3	1
26	1	24	3	2
26	1	32	2	1
26	1	34	3	1
26	1	35	2	1
26	1	36	2	1
26	1	37	3	0
26	1	42	2	0
26	1	43	2	1
26	1	45	3	1
26	1	46	2	0
26	1	47	2	0
26	1	49	3	0
26	1	50	2	1
26	1	51	3	1
26	1	52	3	1
26	1	55	3	1
26	1	56	2	1
26	1	57	3	1
26	1	58	2	0
26	1	61	3	1
26	1	62	2	0
26	1	63	4	0
26	2	2	1	3
26	2	3	0	1
26	2	4	1	2
26	2	5	0	2
26	2	7	1	2
26	2	8	1	3
26	2	9	1	2
26	2	10	1	3
26	2	11	0	2
26	2	12	0	2
26	2	13	1	2
26	2	14	0	2
26	2	17	1	1
26	2	20	1	0
26	2	24	0	2
26	2	32	1	2
26	2	34	2	1
26	2	35	1	1
26	2	36	1	2
26	2	37	0	3
26	2	42	1	2
26	2	43	1	2
26	2	45	0	3
26	2	46	0	1
26	2	47	1	3
26	2	49	0	2
26	2	50	1	2
26	2	51	1	0
26	2	52	2	0
26	2	55	1	2
26	2	56	0	0
26	2	57	1	2
26	2	58	0	2
26	2	61	2	0
26	2	62	0	2
26	2	63	1	1
26	3	2	2	1
26	3	3	2	0
26	3	4	2	1
26	3	5	2	0
26	3	7	2	1
26	3	8	3	1
26	3	9	2	1
26	3	10	1	2
26	3	11	2	1
26	3	12	2	1
26	3	13	2	1
26	3	14	2	0
26	3	17	2	0
26	3	20	2	1
26	3	24	3	1
26	3	32	2	0
26	3	34	2	1
26	3	35	2	0
26	3	36	2	1
26	3	37	2	1
26	3	42	2	1
26	3	43	2	1
26	3	45	1	1
26	3	46	2	1
26	3	47	2	1
26	3	49	1	0
26	3	50	2	1
26	3	51	1	0
26	3	52	4	1
26	3	55	2	1
26	3	56	2	1
26	3	57	2	1
26	3	58	2	1
26	3	61	3	1
26	3	62	2	0
26	3	63	2	0
26	4	2	2	1
26	4	3	2	1
26	4	4	0	1
26	4	5	1	3
26	4	7	1	1
26	4	8	2	1
26	4	9	1	2
26	4	10	1	2
26	4	11	2	1
26	4	12	1	2
26	4	13	1	1
26	4	14	1	2
26	4	17	1	1
26	4	20	2	1
26	4	24	2	2
26	4	32	1	0
26	4	34	2	1
26	4	35	1	1
26	4	36	1	2
26	4	37	2	1
26	4	42	0	1
26	4	43	2	1
26	4	45	1	3
26	4	46	0	0
26	4	47	2	1
26	4	49	0	0
26	4	50	2	1
26	4	51	1	2
26	4	52	1	3
26	4	55	2	1
26	4	56	2	2
26	4	57	2	1
26	4	58	1	0
26	4	61	1	1
26	4	62	1	1
26	4	63	1	2
26	5	2	3	1
26	5	3	2	2
26	5	4	2	2
26	5	5	3	1
26	5	7	1	2
26	5	8	1	2
26	5	9	3	2
26	5	10	2	1
26	5	11	1	1
26	5	12	3	1
26	5	13	3	2
26	5	14	2	1
26	5	17	2	4
26	5	20	1	2
26	5	24	4	1
26	5	32	3	2
26	5	34	4	1
26	5	35	3	1
26	5	36	1	3
26	5	37	2	3
26	5	42	2	1
26	5	43	1	2
26	5	45	3	1
26	5	46	2	1
26	5	47	2	2
26	5	49	1	1
26	5	50	1	2
26	5	51	2	2
26	5	52	2	3
26	5	55	3	1
26	5	56	2	2
26	5	57	2	2
26	5	58	2	1
26	5	61	2	1
26	5	62	2	0
26	5	63	4	3
26	6	2	2	1
26	6	3	2	1
26	6	4	2	1
26	6	5	1	0
26	6	7	2	1
26	6	8	3	1
26	6	9	2	1
26	6	10	2	1
26	6	11	2	1
26	6	12	3	1
26	6	13	2	1
26	6	14	2	0
26	6	17	2	0
26	6	20	2	1
26	6	24	2	0
26	6	32	2	0
26	6	34	2	0
26	6	35	3	1
26	6	36	2	1
26	6	37	2	1
26	6	42	2	0
26	6	43	2	1
26	6	45	2	1
26	6	46	2	0
26	6	47	1	0
26	6	49	2	0
26	6	50	2	1
26	6	51	2	0
26	6	52	2	1
26	6	55	2	1
26	6	56	3	2
26	6	57	3	1
26	6	58	2	0
26	6	61	3	1
26	6	62	2	1
26	6	63	2	1
26	7	2	2	0
26	7	3	3	0
26	7	4	2	1
26	7	5	2	0
26	7	7	3	1
26	7	8	2	1
26	7	9	2	0
26	7	10	2	1
26	7	11	2	1
26	7	12	3	1
26	7	13	2	1
26	7	14	2	0
26	7	17	2	1
26	7	20	1	1
26	7	24	3	1
26	7	32	3	1
26	7	34	2	0
26	7	35	2	1
26	7	36	2	1
26	7	37	2	0
26	7	42	2	0
26	7	43	2	1
26	7	45	2	0
26	7	46	2	1
26	7	47	2	0
26	7	49	2	1
26	7	50	2	1
26	7	51	3	1
26	7	52	1	1
26	7	55	2	0
26	7	56	3	2
26	7	57	3	1
26	7	58	2	0
26	7	61	3	1
26	7	62	2	0
26	7	63	1	0
26	8	2	2	1
26	8	3	2	0
26	8	4	1	1
26	8	5	1	0
26	8	7	2	1
26	8	8	2	2
26	8	9	2	1
26	8	10	2	1
26	8	11	2	1
26	8	12	2	1
26	8	13	2	1
26	8	14	1	1
26	8	17	2	0
26	8	20	1	1
26	8	24	2	1
26	8	32	2	1
26	8	34	2	1
26	8	35	1	0
26	8	36	2	1
26	8	37	2	0
26	8	42	2	1
26	8	43	2	1
26	8	45	2	1
26	8	46	1	1
26	8	47	3	2
26	8	49	2	2
26	8	50	2	1
26	8	51	3	1
26	8	52	2	2
26	8	55	2	1
26	8	56	2	1
26	8	57	2	1
26	8	58	2	1
26	8	61	2	2
26	8	62	2	1
26	8	63	3	1
26	9	2	1	0
26	9	3	2	0
26	9	4	2	1
26	9	5	2	0
26	9	7	2	2
26	9	8	1	1
26	9	9	2	2
26	9	10	2	1
26	9	11	2	1
26	9	12	1	1
26	9	13	2	1
26	9	14	2	1
26	9	17	2	1
26	9	20	1	1
26	9	24	1	0
26	9	32	2	1
26	9	34	2	0
26	9	35	2	1
26	9	36	2	1
26	9	37	1	3
26	9	42	1	2
26	9	43	2	1
26	9	45	2	0
26	9	46	1	0
26	9	47	1	0
26	9	49	1	2
26	9	50	2	1
26	9	51	3	1
26	9	52	3	2
26	9	55	3	1
26	9	56	1	1
26	9	57	3	2
26	9	58	1	0
26	9	61	1	2
26	9	62	1	2
26	9	63	1	0
27	1	2	1	2
27	1	3	0	0
27	1	4	1	0
27	1	5	2	0
27	1	7	2	1
27	1	8	3	1
27	1	9	2	1
27	1	10	2	2
27	1	11	1	0
27	1	12	1	0
27	1	13	2	1
27	1	14	1	0
27	1	17	1	2
27	1	20	0	1
27	1	24	0	0
27	1	32	2	1
27	1	34	2	1
27	1	35	2	1
27	1	36	1	2
27	1	37	2	1
27	1	42	1	0
27	1	43	1	1
27	1	45	1	2
27	1	46	0	0
27	1	47	0	1
27	1	49	0	0
27	1	50	2	1
27	1	51	0	1
27	1	52	2	0
27	1	55	3	2
27	1	56	2	1
27	1	57	2	1
27	1	58	1	0
27	1	62	1	0
27	1	63	1	0
27	2	2	2	1
27	2	3	2	1
27	2	4	2	1
27	2	5	2	0
27	2	7	2	1
27	2	8	3	1
27	2	9	2	1
27	2	10	1	2
27	2	11	2	1
27	2	12	2	0
27	2	13	2	1
27	2	14	2	1
27	2	17	1	1
27	2	20	1	2
27	2	24	2	1
27	2	32	2	1
27	2	34	2	1
27	2	35	2	1
27	2	36	2	1
27	2	37	2	1
27	2	42	1	2
27	2	43	2	1
27	2	45	2	1
27	2	46	2	0
27	2	47	3	1
27	2	49	1	1
27	2	50	2	1
27	2	51	1	0
27	2	52	4	2
27	2	55	3	2
27	2	56	2	1
27	2	57	2	1
27	2	58	2	1
27	2	62	2	1
27	2	63	2	1
27	3	2	1	2
27	3	3	1	0
27	3	4	2	0
27	3	5	2	0
27	3	7	2	2
27	3	8	3	1
27	3	9	1	1
27	3	10	1	2
27	3	11	1	1
27	3	12	2	1
27	3	13	1	1
27	3	14	1	0
27	3	17	1	1
27	3	20	1	1
27	3	24	2	1
27	3	32	1	0
27	3	34	2	0
27	3	35	2	1
27	3	36	1	1
27	3	37	1	2
27	3	42	1	0
27	3	43	2	1
27	3	45	2	2
27	3	46	1	0
27	3	47	1	1
27	3	49	0	0
27	3	50	1	2
27	3	51	1	1
27	3	52	1	1
27	3	55	1	0
27	3	56	2	1
27	3	57	1	2
27	3	58	0	1
27	3	62	2	1
27	3	63	2	1
27	4	2	1	3
27	4	3	2	2
27	4	4	1	2
27	4	5	0	3
27	4	7	2	1
27	4	8	1	3
27	4	9	1	4
27	4	10	1	3
27	4	11	1	2
27	4	12	1	2
27	4	13	1	3
27	4	14	2	1
27	4	17	1	2
27	4	20	1	1
27	4	24	0	3
27	4	32	1	3
27	4	34	1	3
27	4	35	1	2
27	4	36	0	3
27	4	37	1	2
27	4	42	0	2
27	4	43	1	2
27	4	45	1	3
27	4	46	0	1
27	4	47	0	4
27	4	49	0	4
27	4	50	1	3
27	4	51	1	1
27	4	52	1	3
27	4	55	0	2
27	4	56	1	3
27	4	57	1	2
27	4	58	1	3
27	4	62	1	2
27	4	63	1	2
27	5	2	1	1
27	5	3	1	1
27	5	4	2	0
27	5	5	2	0
27	5	7	1	1
27	5	8	2	1
27	5	9	2	1
27	5	10	1	2
27	5	11	1	3
27	5	12	2	1
27	5	13	1	1
27	5	14	0	0
27	5	17	1	2
27	5	20	1	2
27	5	24	1	1
27	5	32	2	1
27	5	34	2	0
27	5	35	1	1
27	5	36	1	1
27	5	37	1	2
27	5	42	2	1
27	5	43	2	1
27	5	45	1	1
27	5	46	2	1
27	5	47	1	2
27	5	49	0	2
27	5	50	1	2
27	5	51	1	1
27	5	52	2	1
27	5	55	2	1
27	5	56	1	1
27	5	57	2	1
27	5	58	1	0
27	5	62	2	1
27	5	63	1	1
27	6	2	2	1
27	6	3	1	0
27	6	4	2	1
27	6	5	2	0
27	6	7	2	1
27	6	8	1	1
27	6	9	1	2
27	6	10	1	1
27	6	11	2	1
27	6	12	1	1
27	6	13	1	2
27	6	14	0	0
27	6	17	1	2
27	6	20	1	1
27	6	24	2	2
27	6	32	1	2
27	6	34	2	1
27	6	35	1	1
27	6	36	1	3
27	6	37	1	2
27	6	42	2	1
27	6	43	1	2
27	6	45	2	1
27	6	46	1	0
27	6	47	2	1
27	6	49	1	1
27	6	50	2	1
27	6	51	1	1
27	6	52	2	1
27	6	55	2	1
27	6	56	1	1
27	6	57	1	1
27	6	58	1	0
27	6	62	2	1
27	6	63	1	1
27	7	2	1	2
27	7	3	1	3
27	7	4	1	2
27	7	5	0	2
27	7	7	1	2
27	7	8	1	2
27	7	9	2	3
27	7	10	1	3
27	7	11	1	2
27	7	12	2	0
27	7	13	2	2
27	7	14	1	1
27	7	17	2	4
27	7	20	1	2
27	7	24	1	2
27	7	32	1	2
27	7	34	2	2
27	7	35	2	0
27	7	36	1	2
27	7	37	1	2
27	7	42	2	1
27	7	43	1	1
27	7	45	2	2
27	7	46	0	1
27	7	47	2	2
27	7	49	0	2
27	7	50	1	2
27	7	51	2	1
27	7	52	2	1
27	7	55	1	1
27	7	56	3	1
27	7	57	2	1
27	7	58	1	2
27	7	62	2	1
27	7	63	1	2
27	8	2	2	1
27	8	3	2	1
27	8	4	2	0
27	8	5	2	0
27	8	7	2	1
27	8	8	3	2
27	8	9	2	1
27	8	10	2	1
27	8	11	1	1
27	8	12	3	1
27	8	13	2	1
27	8	14	1	1
27	8	17	2	0
27	8	20	1	2
27	8	24	3	1
27	8	32	2	1
27	8	34	3	1
27	8	35	2	1
27	8	36	3	1
27	8	37	2	1
27	8	42	2	1
27	8	43	3	1
27	8	45	4	2
27	8	46	2	0
27	8	47	3	1
27	8	49	1	0
27	8	50	2	1
27	8	51	3	1
27	8	52	3	2
27	8	55	1	0
27	8	56	2	1
27	8	57	1	1
27	8	58	2	1
27	8	62	2	1
27	8	63	3	1
27	9	2	0	2
27	9	3	0	3
27	9	4	1	2
27	9	5	0	2
27	9	7	1	2
27	9	8	1	2
27	9	9	0	2
27	9	10	1	3
27	9	11	0	2
27	9	12	1	2
27	9	13	1	3
27	9	14	0	3
27	9	17	0	4
27	9	20	1	1
27	9	24	0	3
27	9	32	0	2
27	9	34	0	2
27	9	35	1	2
27	9	36	1	2
27	9	37	1	2
27	9	42	0	2
27	9	43	0	2
27	9	45	1	3
27	9	46	0	2
27	9	47	0	3
27	9	49	0	2
27	9	50	1	2
27	9	51	1	1
27	9	52	2	3
27	9	55	1	2
27	9	56	1	4
27	9	57	1	3
27	9	58	0	2
27	9	62	1	2
27	9	63	1	2
28	1	2	2	1
28	1	3	0	1
28	1	4	1	1
28	1	5	2	1
28	1	7	2	1
28	1	8	1	2
28	1	9	2	2
28	1	10	1	2
28	1	11	2	1
28	1	12	0	1
28	1	13	1	2
28	1	14	1	2
28	1	17	1	2
28	1	20	1	3
28	1	24	1	2
28	1	32	1	2
28	1	34	2	1
28	1	35	1	1
28	1	36	1	2
28	1	37	1	2
28	1	42	1	2
28	1	43	1	2
28	1	45	2	2
28	1	46	0	1
28	1	47	2	3
28	1	49	1	2
28	1	50	1	2
28	1	51	1	1
28	1	52	1	3
28	1	55	2	1
28	1	56	1	2
28	1	57	1	1
28	1	58	1	2
28	1	61	2	2
28	1	62	2	2
28	1	63	1	2
28	2	2	1	0
28	2	3	2	0
28	2	4	2	0
28	2	5	1	0
28	2	7	2	1
28	2	8	3	1
28	2	9	2	0
28	2	10	2	1
28	2	11	2	1
28	2	12	2	0
28	2	13	2	1
28	2	14	2	0
28	2	17	2	1
28	2	20	3	1
28	2	24	2	0
28	2	32	2	0
28	2	34	2	0
28	2	35	2	0
28	2	36	2	1
28	2	37	2	1
28	2	42	1	0
28	2	43	1	0
28	2	45	3	1
28	2	46	2	0
28	2	47	0	1
28	2	49	2	0
28	2	50	2	1
28	2	51	1	0
28	2	52	3	2
28	2	55	1	0
28	2	56	2	1
28	2	57	3	1
28	2	58	2	0
28	2	61	3	0
28	2	62	2	0
28	2	63	1	0
28	3	2	2	2
28	3	3	1	2
28	3	4	1	0
28	3	5	3	1
28	3	7	1	2
28	3	8	1	2
28	3	9	2	2
28	3	10	1	2
28	3	11	1	1
28	3	12	1	2
28	3	13	1	1
28	3	14	1	1
28	3	17	1	3
28	3	20	1	1
28	3	24	1	2
28	3	32	1	2
28	3	34	2	1
28	3	35	2	2
28	3	36	1	2
28	3	37	1	2
28	3	42	1	3
28	3	43	1	2
28	3	45	1	4
28	3	46	0	2
28	3	47	0	3
28	3	49	0	0
28	3	50	1	2
28	3	51	0	1
28	3	52	1	3
28	3	55	2	2
28	3	56	1	4
28	3	57	2	2
28	3	58	1	2
28	3	61	1	1
28	3	62	1	1
28	3	63	2	2
28	4	2	3	1
28	4	3	2	1
28	4	4	2	1
28	4	5	1	0
28	4	7	2	1
28	4	8	3	1
28	4	9	2	1
28	4	10	3	1
28	4	11	3	2
28	4	12	2	0
28	4	13	2	1
28	4	14	2	1
28	4	17	3	2
28	4	20	2	1
28	4	24	2	1
28	4	32	2	1
28	4	34	2	1
28	4	35	1	1
28	4	36	2	1
28	4	37	2	1
28	4	42	1	2
28	4	43	2	1
28	4	45	2	2
28	4	46	2	1
28	4	47	1	0
28	4	49	2	0
28	4	50	2	1
28	4	51	2	1
28	4	52	3	1
28	4	55	2	0
28	4	56	2	1
28	4	57	3	1
28	4	58	2	1
28	4	61	18	0
28	4	62	2	1
28	4	63	2	1
28	5	2	1	3
28	5	3	0	2
28	5	4	1	1
28	5	5	0	2
28	5	7	1	2
28	5	8	1	4
28	5	9	0	3
28	5	10	1	4
28	5	11	2	4
28	5	12	1	2
28	5	13	0	2
28	5	14	0	3
28	5	17	0	3
28	5	20	1	2
28	5	24	1	2
28	5	32	0	2
28	5	34	0	2
28	5	35	1	3
28	5	36	1	2
28	5	37	1	2
28	5	42	1	3
28	5	43	0	2
28	5	45	0	3
28	5	46	0	2
28	5	47	0	4
28	5	49	0	2
28	5	50	1	2
28	5	51	0	2
28	5	52	1	2
28	5	55	1	2
28	5	56	1	2
28	5	57	1	3
28	5	58	1	3
28	5	61	1	3
28	5	62	1	2
28	5	63	1	1
28	6	2	2	1
28	6	3	1	1
28	6	4	2	1
28	6	5	2	0
28	6	7	2	1
28	6	8	2	1
28	6	9	2	1
28	6	10	2	1
28	6	11	1	2
28	6	12	1	0
28	6	13	2	1
28	6	20	1	0
28	6	24	2	1
28	6	32	0	1
28	6	34	2	2
28	6	35	1	1
28	6	36	2	1
28	6	37	1	2
28	6	42	0	1
28	6	43	2	1
28	6	45	2	1
28	6	46	1	0
28	6	47	0	2
28	6	49	1	0
28	6	50	2	1
28	6	51	1	0
28	6	52	1	2
28	6	55	2	1
28	6	56	1	0
28	6	57	1	2
28	6	58	1	1
28	6	61	3	1
28	6	62	1	1
28	7	2	2	1
28	7	3	2	2
28	7	4	1	1
28	7	5	1	0
28	7	7	2	1
28	7	8	2	2
28	7	9	2	1
28	7	10	2	1
28	7	11	1	1
28	7	12	1	2
28	7	13	1	1
28	7	14	1	2
28	7	17	1	2
28	7	20	2	1
28	7	24	1	1
28	7	32	1	2
28	7	34	2	1
28	7	35	2	1
28	7	36	1	1
28	7	37	1	2
28	7	42	2	1
28	7	43	1	2
28	7	45	1	1
28	7	46	1	0
28	7	47	1	2
28	7	49	2	0
28	7	50	2	1
28	7	51	2	1
28	7	52	2	2
28	7	55	2	1
28	7	56	2	2
28	7	57	1	1
28	7	58	2	1
28	7	61	2	3
28	7	62	1	0
28	7	63	1	2
28	8	2	2	0
28	8	3	2	1
28	8	4	2	1
28	8	5	2	1
28	8	7	2	1
28	8	8	2	1
28	8	9	3	1
28	8	10	3	1
28	8	11	2	0
28	8	12	3	1
28	8	13	2	0
28	8	14	2	0
28	8	17	3	0
28	8	20	1	2
28	8	24	4	1
28	8	32	3	1
28	8	34	3	1
28	8	35	3	1
28	8	36	2	1
28	8	37	2	1
28	8	42	2	0
28	8	43	2	1
28	8	45	3	1
28	8	46	2	1
28	8	47	2	0
28	8	49	2	0
28	8	50	2	1
28	8	51	3	1
28	8	52	4	2
28	8	55	3	1
28	8	56	3	1
28	8	57	3	1
28	8	58	2	1
28	8	61	2	1
28	8	62	2	0
28	8	63	3	1
28	9	2	3	0
28	9	3	3	0
28	9	4	2	0
28	9	5	3	1
28	9	7	2	1
28	9	8	3	1
28	9	9	3	1
28	9	10	4	1
28	9	11	3	1
28	9	12	3	1
28	9	13	3	0
28	9	14	3	0
28	9	17	4	0
28	9	20	3	1
28	9	24	3	0
28	9	32	3	0
28	9	34	2	1
28	9	35	3	0
28	9	36	2	0
28	9	37	2	1
28	9	42	4	1
28	9	43	4	0
28	9	45	3	1
28	9	46	3	0
28	9	47	3	1
28	9	49	4	0
28	9	50	3	1
28	9	51	4	0
28	9	52	3	1
28	9	55	4	0
28	9	56	3	1
28	9	57	3	1
28	9	58	3	0
28	9	61	3	1
28	9	62	3	1
28	9	63	2	1
29	1	2	1	0
29	1	3	2	1
29	1	4	2	1
29	1	5	1	0
29	1	7	2	1
29	1	8	2	1
29	1	9	2	1
29	1	10	2	1
29	1	11	2	1
29	1	12	2	0
29	1	13	2	0
29	1	14	2	0
29	1	17	2	1
29	1	20	2	1
29	1	24	2	0
29	1	32	2	0
29	1	34	2	0
29	1	35	2	0
29	1	36	2	1
29	1	37	2	1
29	1	42	1	0
29	1	43	2	0
29	1	45	3	1
29	1	46	1	0
29	1	47	2	1
29	1	49	2	0
29	1	50	2	1
29	1	51	1	2
29	1	52	2	1
29	1	55	2	1
29	1	56	1	2
29	1	57	3	1
29	1	58	1	0
29	1	61	2	0
29	1	62	2	1
29	1	63	2	1
29	2	2	0	1
29	2	3	2	1
29	2	4	2	1
29	2	5	1	2
29	2	7	2	1
29	2	8	2	1
29	2	9	1	1
29	2	10	1	2
29	2	11	1	2
29	2	12	1	1
29	2	13	1	2
29	2	14	0	2
29	2	17	1	2
29	2	20	1	1
29	2	24	1	2
29	2	32	0	1
29	2	34	0	2
29	2	35	1	1
29	2	36	1	2
29	2	37	1	2
29	2	42	1	2
29	2	43	1	2
29	2	45	2	1
29	2	46	2	1
29	2	47	2	1
29	2	50	1	2
29	2	51	2	1
29	2	52	1	1
29	2	55	1	0
29	2	56	1	1
29	2	57	2	1
29	2	58	1	2
29	2	61	3	1
29	2	62	3	1
29	2	63	2	3
29	3	2	1	2
29	3	4	1	0
29	3	7	1	2
29	3	8	2	1
29	3	9	2	1
29	3	10	1	2
29	3	11	1	2
29	3	12	2	0
29	3	13	1	1
29	3	17	1	1
29	3	20	1	1
29	3	24	0	2
29	3	32	2	1
29	3	34	2	2
29	3	35	2	2
29	3	37	2	1
29	3	42	1	0
29	3	43	1	2
29	3	45	1	3
29	3	46	2	1
29	3	50	1	2
29	3	51	2	1
29	3	52	1	2
29	3	55	3	1
29	3	56	1	2
29	3	57	2	1
29	3	58	2	1
29	3	61	1	2
29	3	62	1	2
29	3	63	1	2
29	4	2	1	3
29	4	3	1	2
29	4	4	1	2
29	4	5	1	2
29	4	7	2	1
29	4	8	1	3
29	4	9	1	3
29	4	10	1	3
29	4	11	2	3
29	4	12	2	1
29	4	13	0	2
29	4	14	2	1
29	4	17	1	3
29	4	20	1	2
29	4	24	1	3
29	4	32	0	3
29	4	34	2	2
29	4	35	1	2
29	4	36	1	3
29	4	37	1	2
29	4	42	1	3
29	4	43	2	1
29	4	45	2	4
29	4	46	0	1
29	4	47	1	3
29	4	50	1	2
29	4	51	2	1
29	4	52	2	4
29	4	55	0	3
29	4	56	1	3
29	4	57	1	3
29	4	58	0	3
29	4	61	1	2
29	4	62	1	3
29	4	63	1	4
29	5	2	1	1
29	5	3	1	0
29	5	4	1	0
29	5	5	2	1
29	5	7	2	1
29	5	8	2	1
29	5	9	2	1
29	5	10	1	1
29	5	11	1	1
29	5	12	2	0
29	5	13	1	1
29	5	14	1	1
29	5	17	2	0
29	5	20	1	2
29	5	24	3	1
29	5	32	2	1
29	5	34	2	1
29	5	35	2	1
29	5	36	1	1
29	5	37	1	2
29	5	42	1	1
29	5	43	3	1
29	5	45	2	2
29	5	46	0	1
29	5	47	0	2
29	5	50	1	2
29	5	51	1	1
29	5	52	3	1
29	5	55	2	1
29	5	56	2	1
29	5	57	2	1
29	5	58	1	2
29	5	61	1	2
29	5	62	2	1
29	5	63	1	3
29	6	2	1	2
29	6	3	1	1
29	6	4	1	1
29	6	5	1	2
29	6	7	2	1
29	6	8	2	1
29	6	9	1	3
29	6	10	1	2
29	6	11	1	2
29	6	12	2	2
29	6	13	1	2
29	6	14	1	2
29	6	17	2	1
29	6	20	1	1
29	6	24	1	1
29	6	32	0	2
29	6	34	2	1
29	6	35	0	1
29	6	36	1	3
29	6	37	1	2
29	6	42	1	2
29	6	43	0	1
29	6	45	1	3
29	6	46	0	1
29	6	47	1	0
29	6	50	2	1
29	6	51	0	1
29	6	52	0	2
29	6	55	1	3
29	6	56	2	1
29	6	57	1	2
29	6	58	0	2
29	6	61	3	2
29	6	62	2	1
29	6	63	1	1
29	7	2	2	3
29	7	3	2	2
29	7	4	1	1
29	7	5	2	1
29	7	7	1	1
29	7	8	2	2
29	7	9	0	1
29	7	10	1	2
29	7	11	1	2
29	7	12	3	1
29	7	13	3	2
29	7	14	3	1
29	7	17	2	0
29	7	20	1	2
29	7	24	1	2
29	7	32	1	2
29	7	34	3	1
29	7	35	3	1
29	7	36	1	3
29	7	37	1	2
29	7	42	2	1
29	7	43	3	0
29	7	45	3	1
29	7	46	1	0
29	7	47	2	0
29	7	49	0	2
29	7	50	2	1
29	7	51	3	2
29	7	52	2	1
29	7	55	3	0
29	7	56	3	2
29	7	57	3	2
29	7	58	1	2
29	7	61	2	2
29	7	62	2	1
29	7	63	2	3
29	8	2	0	1
29	8	3	1	1
29	8	4	1	1
29	8	5	2	1
29	8	7	2	1
29	8	8	1	2
29	8	9	1	1
29	8	10	1	1
29	8	11	1	2
29	8	12	1	1
29	8	13	1	2
29	8	14	1	2
29	8	17	1	2
29	8	20	1	2
29	8	24	0	1
29	8	32	1	2
29	8	34	0	2
29	8	35	2	1
29	8	36	1	1
29	8	37	1	2
29	8	42	1	0
29	8	43	1	1
29	8	45	3	1
29	8	46	0	0
29	8	47	1	1
29	8	49	0	2
29	8	50	1	2
29	8	51	2	1
29	8	52	2	3
29	8	55	2	2
29	8	56	1	2
29	8	57	2	1
29	8	58	1	2
29	8	61	1	2
29	8	62	2	1
29	8	63	1	2
29	9	2	2	2
29	9	3	2	1
29	9	4	2	2
29	9	5	1	0
29	9	7	2	1
29	9	8	1	2
29	9	9	2	2
29	9	10	2	2
29	9	11	2	2
29	9	12	1	2
29	9	13	1	1
29	9	14	2	1
29	9	17	2	0
29	9	20	2	1
29	9	24	2	1
29	9	32	3	2
29	9	34	2	1
29	9	35	1	1
29	9	36	3	2
29	9	37	1	2
29	9	42	2	1
29	9	43	1	1
29	9	45	3	2
29	9	46	1	0
29	9	47	3	1
29	9	49	2	0
29	9	50	1	2
29	9	51	1	1
29	9	52	3	2
29	9	55	1	1
29	9	56	3	1
29	9	57	3	2
29	9	58	2	1
29	9	61	1	3
29	9	62	1	2
29	9	63	1	1
30	1	2	0	0
30	1	3	1	1
30	1	4	1	0
30	1	5	2	0
30	1	7	2	1
30	1	8	1	1
30	1	9	1	1
30	1	10	1	2
30	1	11	1	1
30	1	12	0	1
30	1	13	1	2
30	1	14	0	2
30	1	20	2	1
30	1	24	2	1
30	1	32	0	1
30	1	34	2	1
30	1	35	2	1
30	1	36	1	2
30	1	37	1	2
30	1	42	1	2
30	1	43	0	1
30	1	45	1	3
30	1	46	0	2
30	1	49	0	0
30	1	50	1	2
30	1	51	1	0
30	1	52	1	1
30	1	55	1	1
30	1	56	1	2
30	1	57	2	1
30	1	58	1	2
30	1	61	1	1
30	1	62	2	1
30	1	63	1	1
30	2	2	1	1
30	2	3	0	2
30	2	4	1	1
30	2	5	2	0
30	2	7	1	2
30	2	8	1	2
30	2	9	1	1
30	2	10	1	2
30	2	11	1	1
30	2	12	1	0
30	2	13	1	2
30	2	20	1	1
30	2	24	0	1
30	2	32	1	2
30	2	34	2	1
30	2	35	1	1
30	2	36	1	1
30	2	37	1	2
30	2	42	1	2
30	2	43	1	2
30	2	45	1	2
30	2	46	1	0
30	2	49	1	1
30	2	50	1	2
30	2	51	1	1
30	2	52	2	2
30	2	55	1	2
30	2	56	1	1
30	2	57	2	2
30	2	58	1	2
30	2	61	1	2
30	2	62	2	1
30	2	63	2	3
30	3	2	1	0
30	3	3	2	2
30	3	4	2	2
30	3	5	0	2
30	3	7	1	2
30	3	8	2	1
30	3	9	1	1
30	3	10	1	2
30	3	11	2	1
30	3	12	1	1
